Ag thin film LP300
nm
NK
800	0.102793687	5.48385713
805	0.104003406	5.52222733
810	0.105220968	5.5605626
815	0.106446362	5.59886377
820	0.107679576	5.63713165
825	0.108920602	5.67536703
830	0.110169429	5.71357066
835	0.111426048	5.75174327
840	0.112690452	5.78988557
845	0.113962633	5.82799824
850	0.115242582	5.86608195
855	0.116530293	5.90413733
860	0.117825759	5.942165
865	0.119128973	5.98016557
870	0.120439929	6.01813961
875	0.121758621	6.0560877
880	0.123085043	6.09401038
885	0.124419191	6.13190817
890	0.125761058	6.1697816
895	0.12711064	6.20763117
900	0.128467931	6.24545735
905	0.129832928	6.28326062
910	0.131205626	6.32104144
915	0.132586021	6.35880025
920	0.133974108	6.39653747
925	0.135369883	6.43425354
930	0.136773343	6.47194885
935	0.138184484	6.5096238
940	0.139603303	6.54727878
945	0.141029795	6.58491417
950	0.142463958	6.62253031
955	0.143905788	6.66012758
960	0.145355282	6.69770631
965	0.146812438	6.73526684
970	0.148277252	6.7728095
975	0.149749721	6.8103346
980	0.151229842	6.84784245
985	0.152717613	6.88533336
990	0.154213032	6.92280763
995	0.155716095	6.96026553
1000	0.1572268	6.99770734
1005	0.158745144	7.03513335
1010	0.160271126	7.07254381
1015	0.161804743	7.10993898
1020	0.163345992	7.14731912
1025	0.164894872	7.18468447
1030	0.16645138	7.22203528
1035	0.168015515	7.25937177
1040	0.169587273	7.29669418
1045	0.171166653	7.33400273
1050	0.172753654	7.37129764
1055	0.174348272	7.40857911
1060	0.175950507	7.44584737
1065	0.177560356	7.48310261
1070	0.179177818	7.52034504
1075	0.18080289	7.55757483
1080	0.182435571	7.5947922
1085	0.18407586	7.63199731
1090	0.185723754	7.66919036
1095	0.187379252	7.70637151
1100	0.189042353	7.74354095
1105	0.190713054	7.78069883
1110	0.192391354	7.81784533
1115	0.194077251	7.85498062
1120	0.195770745	7.89210483
1125	0.197471833	7.92921814
1130	0.199180514	7.96632069
1135	0.200896786	8.00341264
1140	0.202620649	8.04049412
1145	0.2043521	8.07756528
1150	0.206091138	8.11462626
1155	0.207837763	8.15167719
1160	0.209591971	8.18871821
1165	0.211353763	8.22574945
1170	0.213123137	8.26277103
1175	0.214900091	8.29978308
1180	0.216684624	8.33678573
1185	0.218476736	8.3737791
1190	0.220276423	8.41076329
1195	0.222083687	8.44773843
1200	0.223898524	8.48470463
1205	0.225720934	8.52166201
1210	0.227550916	8.55861066
1215	0.229388468	8.5955507
1220	0.23123359	8.63248223
1225	0.23308628	8.66940535
1230	0.234946536	8.70632016
1235	0.236814359	8.74322677
1240	0.238689746	8.78012526
1245	0.240572696	8.81701574
1250	0.242463209	8.85389829
1255	0.244361283	8.89077301
1260	0.246266917	8.92763998
1265	0.24818011	8.9644993
1270	0.250100861	9.00135105
1275	0.252029169	9.03819531
1280	0.253965032	9.07503216
1285	0.25590845	9.1118617
1290	0.257859422	9.14868399
1295	0.259817946	9.18549912
1300	0.261784022	9.22230716
